,weight,strata,utl_exp_ppp17,hsize,age,owner,water,toilet,sewer,elect,num_adult_female,num_adult_male,num_elderly,share_secondary,sfworkershh,any_nonagric,region1,region2,region3,region4,region5,region6,region7,urban,cons_ppp17,water_source_Piped water into dwelling,water_source_Piped water to yard/plot,water_source_Protected dug well,water_source_Protected spring,water_source_Public tap or standpipe,water_source_Surface water,water_source_Tanker-truck,sanitation_source_A septic tank,sanitation_source_No facilities or bush or field,sanitation_source_Other,sanitation_source_Pit latrine,sanitation_source_Pit latrine with slab,dweltyp_Improvised housing unit,dweltyp_Other,dweltyp_Separate apartment,dweltyp_Several buildings connected,educ_max_Complete Secondary Education,educ_max_Complete Tertiary Education,educ_max_Incomplete Primary Education,educ_max_Incomplete Secondary Education,educ_max_Incomplete Tertiary Education,educ_max_Never attended,"sector1d_Agriculture, hunting and forestry",sector1d_Construction,sector1d_Education,"sector1d_Electricity, gas and water supply",sector1d_Financial intermediation,sector1d_Fishing,sector1d_Health and social work,sector1d_Hotels and restaurants,sector1d_Manufacturing,sector1d_Mining and quarrying,"sector1d_Other community, social and personal service activities",sector1d_Public administration and defence,"sector1d_Real estate, renting and business activities","sector1d_Transport, storage and communications",sector1d_Wholesale and retail trade,total_food_consumption,mean_num_children,mean_employeed_adults
86,126,7,33.795815,1,80,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,1,5.8687429,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0,2.0
87,252,7,324.43979,2,67,0,0,0,1,0,1,1,0,0.0,0.0,1,0,0,0,0,0,1,0,1,5.1676407,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,2.0
88,89,7,27.03665,1,31,0,1,1,1,0,0,1,0,1.0,1.0,1,0,0,0,0,0,1,0,1,15.027425,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,0,2.0
89,356,7,500.17804,4,48,0,0,1,1,0,1,1,0,0.0,0.25,0,0,0,0,0,0,1,0,1,8.5886221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,2,3.0
90,178,7,378.51309,2,65,0,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,0,0,1,0,1,7.7322807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,2.0
91,267,7,439.34555,3,79,0,0,1,1,0,0,1,2,0.0,0.33333334,1,0,0,0,0,0,1,0,1,6.5018396,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,2.0
92,267,7,182.49739,3,22,1,0,1,1,0,1,1,0,0.5,0.5,0,0,0,0,0,0,1,0,1,4.7861805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1,2.0
93,445,7,520.45551,5,43,0,0,1,1,0,1,4,0,0.2,0.60000002,1,0,0,0,0,0,1,0,1,6.7197127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,2.0
94,445,7,648.87958,5,44,0,0,1,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,8.9463673,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3,2.5
95,445,7,317.68063,5,55,0,0,0,0,0,1,2,1,0.0,0.25,1,0,0,0,0,0,1,0,1,6.4654102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,2.0
96,445,7,81.109947,5,28,0,0,0,0,0,1,1,0,0.0,0.5,0,0,0,0,0,0,1,0,1,3.9118147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,2.0
97,267,7,277.12567,3,54,0,0,0,0,0,1,1,1,0.0,0.0,0,0,0,0,0,0,1,0,1,8.5961027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,2.0
98,623,7,290.64398,7,31,1,0,1,1,0,1,1,0,0.5,0.0,1,0,0,0,0,0,1,0,1,3.84039,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.0,5,2.0
99,356,7,256.84818,4,54,0,0,0,1,0,0,2,1,0.0,0.0,1,0,0,0,0,0,1,0,1,5.4573917,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,2.0
100,445,7,283.88483,5,41,0,0,1,1,0,1,1,0,0.5,0.33333334,1,0,0,0,0,0,1,0,1,6.4698343,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,2.5
101,445,7,121.66492,5,47,0,0,1,1,1,1,1,0,0.0,0.33333334,0,0,0,0,0,0,1,0,1,3.6510937,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3,2.5
102,534,7,223.05237,6,37,0,0,1,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,4.095397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,4,2.0
103,89,7,74.350784,1,72,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,0,0,0,1,0,1,2.8067448,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,2.0
104,178,7,40.554974,2,61,0,0,0,1,1,2,0,0,0.0,0.0,0,0,0,0,0,0,1,0,1,3.4495571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,2.0
105,178,7,74.350784,2,64,0,1,0,1,1,1,1,0,0.0,0.5,0,0,0,0,0,0,1,0,1,6.627974,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2.0
106,267,7,74.350784,3,33,0,1,0,1,1,1,1,0,0.5,0.0,0,0,0,0,0,0,1,0,1,3.2423282,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,1,2.0
107,267,7,74.350784,3,35,0,1,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,7.8752584,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,2.0
108,250,7,108.1466,2,67,0,0,0,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,2.9098864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2.0
109,250,7,135.18326,2,61,0,0,1,1,0,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,5.8876381,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,2.0
110,500,7,128.42409,4,35,0,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,0,1,3.6641989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,2,2.0
111,500,7,20.277487,4,33,0,0,0,0,1,1,1,0,0.5,0.0,0,0,0,0,0,0,1,0,1,5.0010858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2,2.0
112,625,7,135.18326,5,46,0,0,0,0,0,1,1,0,0.0,0.5,1,0,0,0,0,0,1,0,1,3.5798643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3,3.0
113,250,7,108.1466,2,73,0,0,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,1,0,1,10.214073,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2.0
114,375,7,229.81152,3,34,0,0,0,1,0,1,1,0,1.0,0.0,1,0,0,0,0,0,1,0,1,6.5070257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,1,2.0
115,625,7,135.18326,5,50,0,0,0,0,0,1,2,0,0.33333334,0.0,0,0,0,0,0,0,1,0,1,2.7460444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2,1.66666669
116,404,3,162.21989,2,48,0,0,0,0,1,0,2,0,0.0,0.5,1,0,1,0,0,0,0,0,0,16.926702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,2.0
117,404,3,601.56549,2,65,0,0,0,0,0,1,1,0,0.5,0.0,1,0,1,0,0,0,0,0,0,12.168807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,1.5
118,936,3,1122.021,6,50,0,0,0,0,0,2,2,0,0.5,0.33333334,1,0,1,0,0,0,0,0,0,14.689184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,2,1.75
119,936,3,1216.6493,6,42,0,0,0,0,0,1,2,0,0.0,1.0,1,0,1,0,0,0,0,0,0,13.189809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,3,1.66666669
120,468,3,932.7644,3,81,0,0,0,0,0,0,1,2,0.0,1.0,1,0,1,0,0,0,0,0,0,21.641716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,0.33333334
121,312,3,290.64398,2,62,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,30.579357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0,0,2.0
122,936,3,331.19897,6,51,1,0,0,0,0,2,3,0,0.40000001,0.0,1,0,1,0,0,0,0,0,0,5.0432153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,2.0
123,780,3,101.38744,5,79,0,0,0,0,0,0,2,2,0.25,0.0,1,0,1,0,0,0,0,0,0,7.3330021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,0.25
124,2020,3,709.7121,10,85,0,0,0,0,0,2,3,2,0.14285715,0.11111111,1,0,1,0,0,0,0,0,0,10.571099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,3,2.2857143
125,808,3,811.09949,4,51,1,0,0,0,0,1,2,1,0.25,0.0,1,0,1,0,0,0,0,0,0,10.14465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,0,1.75
126,1010,3,1196.3718,5,61,0,0,0,0,0,3,2,0,0.0,1.0,1,0,1,0,0,0,0,0,0,19.630232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.0,0,1.60000002
127,606,3,439.34555,3,43,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,10.182601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1,1.5
128,1010,3,878.6911,5,57,0,0,0,0,0,2,2,0,0.0,0.0,1,0,1,0,0,0,0,0,0,6.3761525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,1,2.0
129,808,3,371.75394,4,35,1,0,0,0,0,1,0,0,1.0,0.0,1,0,1,0,0,0,0,0,0,4.2768054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,3,2.0
130,404,3,878.6911,2,23,0,0,0,0,0,1,1,0,0.5,0.5,1,0,1,0,0,0,0,0,0,15.458564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.0,0,2.0
131,2898,3,797.58118,6,55,0,0,0,0,0,1,3,0,0.0,0.5,1,0,1,0,0,0,0,0,0,10.85459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.0,2,1.5
132,2898,3,770.54456,6,65,0,0,0,0,0,2,2,0,0.0,0.5,1,0,1,0,0,0,0,0,0,9.867774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,2,0.5
133,1932,3,865.17279,4,57,0,0,0,0,0,1,3,0,0.0,0.0,1,0,1,0,0,0,0,0,0,20.409365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,0,1.75
134,1449,3,838.13617,3,49,0,0,0,0,0,1,2,0,0.0,0.5,1,0,1,0,0,0,0,0,0,14.580903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1.66666669
135,551,2,250.08902,1,62,0,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,8.2649927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0.0
136,3306,2,736.74872,6,57,0,0,0,0,0,3,1,0,0.5,0.0,1,1,0,0,0,0,0,0,0,4.1510038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,2,0.5
137,2204,2,459.62305,4,47,1,0,0,0,0,1,2,0,0.33333334,0.0,1,1,0,0,0,0,0,0,0,10.817584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,1,1.66666669
138,2204,2,304.16232,4,31,1,0,0,0,0,1,1,0,0.5,0.0,1,1,0,0,0,0,0,0,0,8.8170786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,2,2.0
139,2204,2,425.82724,4,34,1,0,0,0,0,1,1,0,0.5,1.0,1,1,0,0,0,0,0,0,0,7.1138215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17.0,2,1.5
140,2204,2,540.73303,4,38,1,0,0,0,0,1,0,0,1.0,0.0,1,1,0,0,0,0,0,0,0,12.523822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,3,4.0
141,1575,2,844.89532,3,63,0,0,0,0,0,2,1,0,0.0,0.66666669,1,1,0,0,0,0,0,0,0,13.067134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,2.0
142,525,2,277.12567,1,28,1,0,0,0,0,0,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,24.33106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,0,2.0
143,1575,2,905.72778,3,45,0,0,0,0,0,1,1,0,0.5,0.5,1,1,0,0,0,0,0,0,0,23.259155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.0,1,2.0
144,525,2,337.95813,1,75,0,0,0,0,0,0,0,1,1.0,0.0,1,1,0,0,0,0,0,0,0,12.767988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,2.0
145,551,2,466.3822,1,37,1,0,0,0,0,0,1,0,1.0,0.0,1,1,0,0,0,0,0,0,0,11.557744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,0,2.0
146,2204,2,540.73303,4,68,0,0,0,0,0,2,2,0,0.25,1.0,1,1,0,0,0,0,0,0,0,9.2876596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.0,0,1.75
147,2204,2,696.19373,4,68,0,0,0,0,0,3,1,0,0.25,0.75,1,1,0,0,0,0,0,0,0,16.436844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.0,0,2.0
148,1653,2,506.93719,3,25,1,0,0,0,0,1,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,14.714695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,1,2.0
149,1102,2,655.63879,2,74,0,0,0,0,0,1,0,1,0.0,1.0,1,1,0,0,0,0,0,0,0,10.053589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.5
150,1102,2,567.76965,2,51,1,0,0,0,0,1,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,13.533946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.0,1,3.0
151,2755,2,1216.6493,5,78,0,0,0,0,0,2,1,2,0.0,0.0,1,1,0,0,0,0,0,0,0,10.815548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,1.60000002
152,900,2,1094.9844,5,54,0,0,0,0,0,2,3,0,0.2,0.5,1,1,0,0,0,0,0,0,0,9.7496681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,1.80000001
153,540,2,736.74872,3,29,0,0,0,0,0,1,2,0,0.33333334,1.0,1,1,0,0,0,0,0,0,0,16.630186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.0,0,1.33333334
154,900,2,1318.0367,5,65,0,0,0,0,0,2,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,8.5669889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3,0.5
155,900,2,1040.911,5,66,0,0,0,0,0,3,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,15.245969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,0.5
156,180,2,533.97382,1,32,1,0,0,0,0,0,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,44.233746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2.0
157,900,2,696.19373,5,71,0,0,0,0,0,3,1,1,0.40000001,0.25,1,1,0,0,0,0,0,0,0,11.562896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0,0,1.80000001
158,720,2,547.49219,4,44,1,0,0,0,0,1,2,0,0.33333334,0.33333334,1,1,0,0,0,0,0,0,0,5.9289536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,2.0
159,525,2,398.79059,1,64,1,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0,0,0,38.874298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0.0
160,2625,2,973.3194,5,42,1,0,0,0,0,1,1,0,0.0,1.0,1,1,0,0,0,0,0,0,0,11.170047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,3,1.5
161,1050,2,547.49219,2,62,0,0,0,0,0,1,1,0,0.0,0.0,1,1,0,0,0,0,0,0,0,8.2380095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0.5
162,2100,2,655.63879,4,71,0,0,0,0,0,0,0,2,0.0,0.0,0,1,0,0,0,0,0,0,0,6.036531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,2,0.0
163,2100,2,696.19373,4,47,0,0,0,0,0,2,1,0,0.66666669,1.0,1,1,0,0,0,0,0,0,0,30.532007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.0,1,1.33333334
164,525,2,378.51309,1,53,0,0,0,0,0,0,1,0,0.0,1.0,0,1,0,0,0,0,0,0,0,28.595572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,2.0
165,1865,5,648.87958,5,53,0,0,0,0,0,2,2,0,0.5,1.0,1,1,0,0,0,0,0,0,0,5.4977741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,1,1.25
166,1492,5,277.12567,4,34,1,0,0,0,0,1,1,0,0.5,1.0,1,1,0,0,0,0,0,0,0,9.5211363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,2,1.5
167,373,5,750.26703,1,61,0,0,0,0,0,1,0,0,0.0,1.0,1,1,0,0,0,0,0,0,0,47.991524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.0,0,2.0
168,1119,5,520.45551,3,46,0,0,0,0,0,1,2,0,0.66666669,1.0,1,1,0,0,0,0,0,0,0,7.7851348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,0,1.66666669
169,746,5,446.10474,2,71,1,0,0,0,0,1,0,1,0.5,1.0,1,1,0,0,0,0,0,0,0,5.6529527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.0,0,1.5
170,1492,5,412.30893,4,36,1,0,0,0,0,0,2,0,1.0,0.66666669,1,1,0,0,0,0,0,0,0,8.4356651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,2,2.5
171,1644,5,594.80627,6,56,0,0,0,0,0,2,2,0,0.25,0.25,1,1,0,0,0,0,0,0,0,10.272241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.0,2,2.0
172,274,5,561.0105,1,70,0,0,0,0,0,0,0,1,0.0,1.0,1,1,0,0,0,0,0,0,0,35.623234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,0,2.0
173,1370,5,446.10474,5,34,1,0,0,0,0,1,1,0,1.0,0.5,1,1,0,0,0,0,0,0,0,8.1767378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0,3,2.0
174,274,5,493.41885,1,71,0,0,0,0,0,0,0,1,0.0,0.0,0,1,0,0,0,0,0,0,0,16.74802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,0,0.0
175,1096,5,371.75394,4,53,0,0,0,0,0,1,1,0,0.0,0.5,1,1,0,0,0,0,0,0,0,7.4935908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,2,2.0
